label,id,date,stuff,name,text
"0","2214682102","Wed Jun 17 17:05:09 PDT 2009","NO_QUERY","sharon370","power is back but husband is stuck in Oakland due to flooded roads and traffic jams "
"0","2201010414","Tue Jun 16 19:40:51 PDT 2009","NO_QUERY","CityFree"," only if u had service on ur cell these days wont be so looong! i miss u already. "
"4","2017220719","Wed Jun 03 08:02:53 PDT 2009","NO_QUERY","Spartz","@nilicule Thanks. Saw the Trent Reznor case study yet? http://is.gd/Ndqk  just summarized it for my thesis. cant get enough of this video "
"4","1822831075","Sat May 16 20:29:20 PDT 2009","NO_QUERY","renmiu","@nystacey. Hurray! She finished short story 1. I am so happy for you "
"0","1998410621","Mon Jun 01 18:30:12 PDT 2009","NO_QUERY","ladykatiejane","sigh... still at work. I hate having to depend on the T to get leave my office "
"0","2007794059","Tue Jun 02 13:09:41 PDT 2009","NO_QUERY","mialuna1","@Jessicaveronica JESS grab your sister and come back to florida babe&lt;3 im missin you girls ............&lt;/3 &lt; ~~~my broken heart "
"4","1573513558","Tue Apr 21 01:31:36 PDT 2009","NO_QUERY","flaviacarter","@gfalcone601 Here it�s not even morning and I didn�t sleep!  Morning!"
"4","1794069738","Thu May 14 04:52:15 PDT 2009","NO_QUERY","chainoffools","What a great Wednesday night. A fantastic Lost finale, and my 2 fave Idol contestants made the final 2. "
"0","2242159530","Fri Jun 19 11:50:40 PDT 2009","NO_QUERY","princessbecc","ughhhhhhh! so tiredddddd and cantt sleep  xx"
"4","1834919785","Mon May 18 04:36:57 PDT 2009","NO_QUERY","discobisc","Has anyone noticed how alcohol enthusiasts gravitate towards one another? "
"4","1834038117","Mon May 18 01:23:20 PDT 2009","NO_QUERY","Arneenxx","watching slumdog millionaire  i LOVE that movie"
"4","2184044939","Mon Jun 15 15:20:29 PDT 2009","NO_QUERY","Wilkopops","Finally decided what I'm doing with my Twitter pic. Looked like a gimp at May Ball, so it's one of me, @baggy52 and @zacoid55 down town "
"0","1759765342","Sun May 10 19:55:48 PDT 2009","NO_QUERY","azuregrove","Headed back to Baltimore to return to everyday life. "
"0","2325674376","Thu Jun 25 05:52:37 PDT 2009","NO_QUERY","Ellisxo","wants her boyfriend but hes at stinky glastonbury "
"0","1986122115","Sun May 31 18:21:32 PDT 2009","NO_QUERY","HeyitsGaby","im sad the hills is over "
"0","1966411652","Fri May 29 17:43:07 PDT 2009","NO_QUERY","CosmicPhoenix","Friday Night Magic last night, I lost so bad  I suck at draft"
"0","2209716817","Wed Jun 17 10:42:49 PDT 2009","NO_QUERY","Faded_Glory","heh apparently my head got bigger because my headband no longer fits so when I wear it, I get a headache "
"4","2052183319","Fri Jun 05 23:54:59 PDT 2009","NO_QUERY","hollyxgoldyy","Morning  I woke up in the night feeling so ill like cold and dizzy with a temp n everything but now I feel completely fine hmm strange x"
"4","1967734768","Fri May 29 20:07:04 PDT 2009","NO_QUERY","bia_ms","well, good night for everyone and for me also, tomorrow is the day of rest too late hahaha I agree! sweet dreams guys.... XOXOX bia "
"4","1994295001","Mon Jun 01 11:42:55 PDT 2009","NO_QUERY","clintonedward","Monday funday.  already better than i expected..."
"0","1793504029","Thu May 14 02:56:59 PDT 2009","NO_QUERY","NurainDalnial","I NEED MY BEST FRIEND RIGHT NOW!  Please?"
"4","1753807235","Sun May 10 03:33:14 PDT 2009","NO_QUERY","freshypanda","@tsarnick Oh, yeah.. I'm aiming for a 160 on the scorecard today man!  I'm gonna be in vicious mental/physical pain in a few hours..."
"4","1956309746","Thu May 28 21:36:24 PDT 2009","NO_QUERY","MrsMcMahon","My Top 5 favorite characters to write: 1) My Julian McMahon, 2) My Jude Law, 3) My Rhona Mitra, 4) My Dane Cook, 5) My Scott Foley. "
"0","2302718110","Tue Jun 23 17:11:54 PDT 2009","NO_QUERY","feniaa","i think my head it's about to explode! it hurts so much "
"0","1883396672","Fri May 22 08:29:12 PDT 2009","NO_QUERY","leeork","breaking down and getting a coffee    and some awesome cherries I just found at IGA!!!!"
"0","2301933494","Tue Jun 23 16:06:32 PDT 2009","NO_QUERY","samelaanderson","@malicious88 Agreed. "
"4","2053882291","Sat Jun 06 05:59:01 PDT 2009","NO_QUERY","knowsnotmuch","@fartingpen Saloon-&gt;Star Trek? Go where every man goes and then boldly go where no man has gone before? Star Trek is on my must see list "
"4","1792067557","Wed May 13 22:00:50 PDT 2009","NO_QUERY","dorisanahi","just finished watching grease "
"4","2181546418","Mon Jun 15 11:58:35 PDT 2009","NO_QUERY","djlico","Happy anniversary Deana &amp; Lloyd! "
"0","2069406657","Sun Jun 07 15:49:16 PDT 2009","NO_QUERY","edn1970","BNP get an MEP? I'm currently ashamed to be English and even remotely associated with that lot "
"4","1965354622","Fri May 29 15:46:24 PDT 2009","NO_QUERY","Mark_Salinas","@Vered I appreciate the shout out! Have a nice weekend! "
"0","1824897915","Sun May 17 03:25:50 PDT 2009","NO_QUERY","Melli90","want to calm down but cant! omg! dont wanna write bio abi tomorrow "
"0","2262218376","Sat Jun 20 22:05:51 PDT 2009","NO_QUERY","galipoka","@ijustine  my iphone 3gs cracked    i went to apple and had to pay 200 for a new one &gt;_&lt;"
"0","1973384758","Sat May 30 11:02:43 PDT 2009","NO_QUERY","mizzmadpie","@LaurennTaylorr ahh mee toooooo! this is our last weekend at the narrow "
"0","2229021178","Thu Jun 18 15:10:52 PDT 2009","NO_QUERY","BriColins","studing for exams tomorrows french "
"4","2176699467","Mon Jun 15 04:32:32 PDT 2009","NO_QUERY","gaylecristen","Caden, jia you! Its great you're out of ICU &amp; recovering well  Praise Lord!"
"4","2174692371","Sun Jun 14 23:05:57 PDT 2009","NO_QUERY","omgits_yu","i wonder, i wonder.... "
"0","2249525114","Fri Jun 19 22:29:59 PDT 2009","NO_QUERY","LaIlZe","@Tarlene Can i say you something? I miss yoi alot "
"0","1991372227","Mon Jun 01 06:55:13 PDT 2009","NO_QUERY","not_an_acrobat","@LornaRamsey Deffo no for tonight I'm afraid  My cold/hayfever thing is still here big time, going to a gig wouldn't be good. Sorry "
"4","2002856931","Tue Jun 02 05:19:53 PDT 2009","NO_QUERY","gumbie_girl","http://twitpic.com/6gko8 - this is soo true!! for you  _supernatural_  "
"0","2052042575","Fri Jun 05 23:29:39 PDT 2009","NO_QUERY","ErnestMunday","@diamondsharelle I'm bacccccckkk...what's up Diamond...what u up to besides taking chicks men? And y u ain't stalk me? I feel neglected "
"0","2062123426","Sat Jun 06 22:23:36 PDT 2009","NO_QUERY","ams424","Watching KFP and just realized that it was D-Day today  wow..."
"0","1989687724","Mon Jun 01 02:26:59 PDT 2009","NO_QUERY","annieasprey","babysitting wasn't too bad tonight, still exhausted tho  mmm puff crust pizzaaaaaaa"
"4","2061907940","Sat Jun 06 21:53:17 PDT 2009","NO_QUERY","rpgblog2","@newbiedm @vulcanstev I wish!  But usually &quot;why are ppl mad about new editions&quot; =D&amp;D 4e nowadays.  We'll all get through it. "
"4","1933164305","Tue May 26 23:09:52 PDT 2009","NO_QUERY","mets90","@NHL10 Will we see the addition of a Trade Block and/or Rumour Mill in NHL 10? It's on the EA Forums and would be a welcomed addition "
"0","1548827416","Fri Apr 17 22:05:36 PDT 2009","NO_QUERY","MuyLani","@showbiz_cousin is this unemployment related? "
"4","1879976158","Thu May 21 23:42:41 PDT 2009","NO_QUERY","sticky525","lol adam switched american idol on for a second to see what the hype was about to see two women singing in a bikinis lol "
"4","2043977355","Fri Jun 05 08:41:28 PDT 2009","NO_QUERY","dtabaco","@Kalista24 aw thats sweet of you to say. I still will be taking them for this weekend events "
"0","2198607877","Tue Jun 16 16:18:55 PDT 2009","NO_QUERY","mattgamber","@M_Biegelman here's the line -&gt;|&lt;- here's you  ....srsly, brojob?"
"4","1556743102","Sun Apr 19 00:08:04 PDT 2009","NO_QUERY","laurenshmuno","if ya dont knooow now ya knowww sugaaaa "
"4","1964173825","Fri May 29 13:50:10 PDT 2009","NO_QUERY","jademurfitt","watching britains got talent "
"0","1977043657","Sat May 30 19:57:17 PDT 2009","NO_QUERY","plasticAngel","Can the Cavs come up with 17 points in &lt; 3 min? This seems unlikely "
"4","1881210296","Fri May 22 03:58:05 PDT 2009","NO_QUERY","Becks_beer","@mapletears pah! My parents! I aspre to be far greater than they ever were "
"4","2190363462","Tue Jun 16 02:30:52 PDT 2009","NO_QUERY","abbysimms","Talking to the spirits is interesting and can be quite scary. Haha funn night with maddie and madison. Finally going to sleep. Nighttt. "
"4","1822941648","Sat May 16 20:44:37 PDT 2009","NO_QUERY","harrywilly","@H4ZEL goto myspace.com/harrywilly and check my fine-ass out. "
"4","1751952606","Sat May 09 20:41:01 PDT 2009","NO_QUERY","heatherrawrr","watching my baby on snl !  baby you look greaaaaat ;)"
"4","1467989222","Mon Apr 06 23:08:33 PDT 2009","NO_QUERY","KrnSidez","@mozunk you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. "
"0","2045320592","Fri Jun 05 10:33:22 PDT 2009","NO_QUERY","FierZe","@Beautiful_SET sandz what happen hurry back I miss u "
"4","1879995348","Thu May 21 23:46:20 PDT 2009","NO_QUERY","neekbreek","i am pigging out because tomorrow me and my roomie are going on a diet. "
"4","1881752154","Fri May 22 05:28:33 PDT 2009","NO_QUERY","prashantmahajan","day is full of twist and turns...heading towards happy ending "
"4","2001681717","Tue Jun 02 01:42:27 PDT 2009","NO_QUERY","imfreddiemac","@atrulady1985 amber alert? I didn't see one on my timeline, I must not be following caring people "
"4","1964279565","Fri May 29 13:59:34 PDT 2009","NO_QUERY","13trini13","wow hannah montana is on like one after the other... AWSOME! "
"0","2014953792","Wed Jun 03 03:14:02 PDT 2009","NO_QUERY","megan2154","@Pink have a fun show  lucky Newcastle i&quot;ll be at your Sydney show jun 29th so long away "
"4","1882677420","Fri May 22 07:17:43 PDT 2009","NO_QUERY","aSonyCousin","@ToshaDash Googled Gsus..liking what I see "
"4","1752821789","Sat May 09 23:06:30 PDT 2009","NO_QUERY","whitbaker","Happy Mother's Day! --  http://bit.ly/LRSnG  Mother Lover - J-Tim &amp; Andy Samberg video, hilarious "
"0","1969614340","Sat May 30 00:36:57 PDT 2009","NO_QUERY","kellz314","Can any1 see my picture (aka not the black/white one) cause I can't. "
"0","1792955172","Thu May 14 00:50:04 PDT 2009","NO_QUERY","HollywoodMaxi","watchin' an airplane. want to fly away. "
"0","1981552035","Sun May 31 09:23:38 PDT 2009","NO_QUERY","taytay12321","wants to be in the sun so badly "
"4","1827755205","Sun May 17 11:22:44 PDT 2009","NO_QUERY","obzorje1","@powpow_ Get ready for another wild week  At least you're not flying back to Munchen."
"4","1971603138","Sat May 30 07:28:51 PDT 2009","NO_QUERY","ladyarse","@kirstieh and they did the doubles, winning the respective cups  lol"
"4","2060188062","Sat Jun 06 18:25:47 PDT 2009","NO_QUERY","ATTweetbot","meidesign: At #portland art museum. Back to my territory  http://bit.ly/vZDEr"
"0","2253708107","Sat Jun 20 08:36:56 PDT 2009","NO_QUERY","mackenzie_ohhh","nope. no soccer for me..  i gotta CLEAN."
"4","2053012549","Sat Jun 06 02:55:33 PDT 2009","NO_QUERY","SarahSaner","@ionacosmetics Ah right.  I am good, not looking forward to cleaning &amp; changing beds, usual mundane stuff! lol Free time later though  xx"
"4","2052321320","Sat Jun 06 00:20:28 PDT 2009","NO_QUERY","Pornstarlover","@SpanishHeat Ur a beautiful girl! "
"0","1972590597","Sat May 30 09:30:44 PDT 2009","NO_QUERY","PapareBoy","@DelilahSays No, Pervy Buns is @chavie101! Not me. "
"4","2072264264","Sun Jun 07 20:41:48 PDT 2009","NO_QUERY","Gavsmom1999","@GONK LMFAO, that is 2 fonny. I have one about something else but it's a little dirty LMAO, Ugh being around all boys my life LMAO "
"0","1693314035","Sun May 03 22:10:18 PDT 2009","NO_QUERY","vivalaholland","you boys are AAAALLL the same "
"0","2066113279","Sun Jun 07 09:54:51 PDT 2009","NO_QUERY","AceMas21x2","@chillybreck I dont like clowns either  They scare me!"
"4","1555848656","Sat Apr 18 20:52:14 PDT 2009","NO_QUERY","almmma","back from my date "
"4","1997482229","Mon Jun 01 16:55:44 PDT 2009","NO_QUERY","bryanlvt","I survived day one!!!!! Now esconced on a local brew pub drinking great beer and eating food food. Ahhhhhh. "
"0","1956021583","Thu May 28 21:02:27 PDT 2009","NO_QUERY","IluvaVanquish","@Itsjustme_Nicki Nope hate meds...now my tummy feels a bit sick.   "
"4","1957381310","Fri May 29 00:19:35 PDT 2009","NO_QUERY","priyanksharma","is extremely excited with the concept of WAVE from google! The future is all about mash-ups!  (More details here: wave.google.com )"
"4","2049421396","Fri Jun 05 16:51:08 PDT 2009","NO_QUERY","amberbanana","With sarah and emilyy. Bandits "
"0","2053664479","Sat Jun 06 05:18:59 PDT 2009","NO_QUERY","schultzal","Not sleeping really wreaks havoc on the body. "
"4","2061045764","Sat Jun 06 20:04:25 PDT 2009","NO_QUERY","ashtonbrianne","I think Lexi and I are too close. O.O I wouldnt want it any other way though "
"4","2189525969","Tue Jun 16 00:14:30 PDT 2009","NO_QUERY","MiSSBEVERLYJ0Y","Watching Speedy Gonzales cartoons "
"0","1994408665","Mon Jun 01 11:52:51 PDT 2009","NO_QUERY","Alexisnotroll","I'm getting the feeling Rare aren't going to be here... "
"4","1971219289","Sat May 30 06:32:44 PDT 2009","NO_QUERY","tonytrainor","what am I doing? minding my own business "
"0","2016156722","Wed Jun 03 06:16:26 PDT 2009","NO_QUERY","zimmou","The Internet's definitely messed up when you can't even stream YouTube. Time Warner Cable tech coming...in 10 days "
"0","2014663535","Wed Jun 03 02:16:27 PDT 2009","NO_QUERY","jaynelouiese","@EverEsme Is you family okay, did anyone get hurt? "
"4","2188955939","Mon Jun 15 22:55:34 PDT 2009","NO_QUERY","Lilith_Eventide","@wolfcraaft Yeah, I know... No big. "
"0","2260599258","Sat Jun 20 19:28:43 PDT 2009","NO_QUERY","dlongmo","Would love to take a hot shower.  But now have to wait for more hot water.  Someone beat me to it "
"4","2186720419","Mon Jun 15 19:14:26 PDT 2009","NO_QUERY","Donaldverger","What really matters is what happens in us- not to us. (via @RabbiShaiSpecht)  feels true"
"4","1980265886","Sun May 31 06:13:47 PDT 2009","NO_QUERY","IllusiveMcSorly","@derryo Love the Pontoon view the morning after. Very tranquil. Just what the doctor ordered after last night? "
"0","1558285669","Sun Apr 19 07:53:52 PDT 2009","NO_QUERY","ainhoa_","Sad days make me think a lot, and I don't wanna "
"0","2176522827","Mon Jun 15 04:05:53 PDT 2009","NO_QUERY","justensnow","this van is full of snoring ppl and i cant sleep "
"4","1957040606","Thu May 28 23:21:07 PDT 2009","NO_QUERY","tiffunnyfranco","@tiffanylue Ok thanks "
"0","2012618425","Tue Jun 02 20:58:58 PDT 2009","NO_QUERY","itsamandajune","french press just broke "
"0","1980550147","Sun May 31 07:03:18 PDT 2009","NO_QUERY","bluzgrrl","Having breakfast by the pool...awesome weather. Sunny and a slight breeze. We will leave for home in about an hour  http://mypict.me/2blC"
"4","1564647797","Mon Apr 20 04:24:20 PDT 2009","NO_QUERY","ianbetteridge","@CraigGrannell Given circa 300 Macs, I doubt the license fees are justified "
"0","2258096435","Sat Jun 20 15:22:52 PDT 2009","NO_QUERY","yummum89","@_ChaceCrawford we need more followers "
"0","2250112182","Fri Jun 19 23:43:55 PDT 2009","NO_QUERY","shannongrixti","@delta_goodrem yesss! watching movies when its raining is the best! i've been stuck in bed all weekend with glandular fever  xx"
"4","1991350427","Mon Jun 01 06:52:45 PDT 2009","NO_QUERY","soogiepants","@LuciaEsLucia Good morning  hope you had a great weekend!"
"0","1882248735","Fri May 22 06:31:18 PDT 2009","NO_QUERY","WolfAndrew","My life is a rollercoaster. It goes up and down all the time. "
"0","2061729483","Sat Jun 06 21:29:15 PDT 2009","NO_QUERY","maandyyy_","missing @andiii_ &amp; @brunalc   I love you girls &lt;3"
"0","2255738495","Sat Jun 20 11:42:55 PDT 2009","NO_QUERY","jacynthe801","I feel like I gots a cold "
"4","1554402171","Sat Apr 18 16:54:00 PDT 2009","NO_QUERY","rat_tail_tom","Is now eatin some blueberry pie with ice cream "
"0","2071842247","Sun Jun 07 20:00:25 PDT 2009","NO_QUERY","duece_toofly","Sorry magic fans. Maybe nxt game.  or not hahaha"
"0","2218142438","Wed Jun 17 21:57:53 PDT 2009","NO_QUERY","xTaniniBoss","I don't feel good "
"4","1986176843","Sun May 31 18:26:37 PDT 2009","NO_QUERY","auntieshawn519","Stupid Jimmie Johnson...wanted to see Tony get a points race win.  At least he's got the points lead. "
"0","1984592972","Sun May 31 15:24:52 PDT 2009","NO_QUERY","nobzy","firefox fails me..  have been running in safe mode, disabled all auto updates, add-ons, restored to default settings, and it crashes  bad."
"4","2000152484","Mon Jun 01 21:30:58 PDT 2009","NO_QUERY","sherriberri12","http://twitpic.com/6g50g Look, it's my belly just four days after my surgery! I'm so glad it doesn't hurt anymore!! "
"4","1997811176","Mon Jun 01 17:29:56 PDT 2009","NO_QUERY","igog_1","@ner_raw544 and that's not even half! I'm a HUUGE coldplay fan!! And thanks! U have a great taste in music!! "
"0","2233416520","Thu Jun 18 21:19:24 PDT 2009","NO_QUERY","troykids","@BlockBEERGirl no...no.nooo...no...!!!! Noo...the one night youre on...  "
"0","2177050278","Mon Jun 15 05:20:36 PDT 2009","NO_QUERY","nixonlai","has a lotta things to worry! He has no direction where he supposed to go! "
